Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month
6324,CA-2014-104402,17-06-2014,23-06-2014,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.97000122,3,0,31.00589943,2014-06
6325,CA-2015-110289,29-10-2015,02-11-2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.40000153,5,0,16.03199959,2015-10
6326,CA-2015-110289,29-10-2015,02-11-2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.8399963,4,0,103.3115997,2015-10
6327,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.97999954,1,0,4.054200172,2014-01
6328,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.9400024,3,0,30.02339935,2014-01
6329,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.04999924,5,0,8.953499794,2014-01
6330,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.7160034,4,0.100000001,93.58159637,2014-01
6331,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58000183,2,0,15.97920036,2014-01
6332,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.91999817,3,0,12.73680019,2014-01
6333,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.72999954,3,0,4.860899925,2014-01
6334,CA-2014-167927,20-01-2014,26-01-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.70000076,5,0,13.36499977,2014-01
6335,CA-2014-133305,11-07-2014,15-07-2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.11999893,4,0,23.08639908,2014-07
6336,CA-2014-133305,11-07-2014,15-07-2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28000069,5,0.200000003,6.397999763,2014-07
6337,CA-2016-165995,30-08-2016,06-09-2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04000092,4,0,15.99359989,2016-08
6338,CA-2016-165995,30-08-2016,06-09-2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.9599915,5,0.200000003,42.49499893,2016-08
6339,CA-2017-143112,05-10-2017,09-10-2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.80000305,4,0,43.90000153,2017-10
6340,CA-2017-143112,05-10-2017,09-10-2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.3820038,2,0.100000001,2.459800005,2017-10
6341,CA-2017-143112,05-10-2017,09-10-2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.959961,4,0,1351.989624,2017-10
6342,US-2017-105830,31-12-2016,02-01-2017,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.5119934,4,0.200000003,-35.21519852,2016-12
6343,CA-2015-146255,07-03-2015,10-03-2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.8499985,3,0,52.73400116,2015-03
6344,CA-2015-146255,07-03-2015,10-03-2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44000053,2,0,14.91559982,2015-03
6345,CA-2015-146255,07-03-2015,10-03-2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.27999878,2,0,33.25439835,2015-03
6346,CA-2015-146255,07-03-2015,10-03-2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,587.9699707,3,0,170.5113068,2015-03
6347,CA-2017-104822,20-10-2017,20-10-2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.54999924,5,0,12.02950001,2017-10
6348,CA-2015-104486,01-05-2015,06-05-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.17599964,1,0.200000003,4.413799763,2015-05
6349,CA-2015-104486,01-05-2015,06-05-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.31999969,3,0,10.44960022,2015-05
6350,CA-2015-104486,01-05-2015,06-05-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06000137,2,0,10.51799965,2015-05
6351,CA-2017-161557,03-09-2017,08-09-2017,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4000015,5,0.600000024,-105.6900024,2017-09
6352,CA-2017-161130,03-11-2017,08-11-2017,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,33178,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.3760071,2,0.200000003,27.10320091,2017-11
6353,US-2015-161347,13-09-2015,19-09-2015,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.411999941,1,0.699999988,-2.00999999,2015-09
6354,US-2015-109015,06-09-2015,12-09-2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.390000343,1,0,2.097500086,2015-09
6355,US-2015-109015,06-09-2015,12-09-2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.980011,2,0,101.3939972,2015-09
6356,CA-2014-110611,06-10-2014,13-10-2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.91999817,5,0.200000003,-13.63700008,2014-10
6357,CA-2017-139080,23-01-2017,28-01-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68000031,5,0.200000003,6.888000011,2017-01
6358,CA-2017-139080,23-01-2017,28-01-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92000008,4,0,12.44159985,2017-01
6360,CA-2017-139080,23-01-2017,28-01-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.35199738,6,0.200000003,8.635199547,2017-01
6361,CA-2015-115693,10-12-2015,15-12-2015,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.29999924,2,0,15.76399994,2015-12
6362,US-2014-107993,25-11-2014,30-11-2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.01599884,7,0.200000003,8.290100098,2014-11
6363,CA-2017-110443,21-11-2017,25-11-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8000031,5,0.200000003,56.54999924,2017-11
6364,CA-2017-110443,21-11-2017,25-11-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.991943,1,0.200000003,103.9991989,2017-11
6365,CA-2017-110443,21-11-2017,25-11-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84000015,8,0,24.88319969,2017-11
6366,CA-2017-144848,04-04-2017,05-04-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22000122,1,0,11.12940025,2017-04
6367,CA-2017-144848,04-04-2017,05-04-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.3699951,1,0,7.211100101,2017-04
6368,CA-2017-144848,04-04-2017,05-04-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.0199966,2,0,33.32559967,2017-04
6369,US-2017-147998,19-05-2017,24-05-2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.1199951,5,0.200000003,49.91999817,2017-05
6370,CA-2016-103919,03-10-2016,07-10-2016,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08000183,5,0.600000024,-29.51199913,2016-10
6371,CA-2016-113425,21-11-2016,21-11-2016,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.5680008,2,0.200000003,12.77639961,2016-11
6372,CA-2017-143035,03-10-2017,05-10-2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.91999817,4,0,21.81920052,2017-10
6373,CA-2017-143035,03-10-2017,05-10-2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.630000114,3,0,3.116100073,2017-10
6374,CA-2017-143035,03-10-2017,05-10-2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.9700012,3,0,66.95459747,2017-10
6375,CA-2014-107811,29-04-2014,03-05-2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.5839844,2,0.200000003,70.19799805,2014-04
6376,CA-2014-107811,29-04-2014,03-05-2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.91999817,5,0.200000003,-1.248999953,2014-04
6377,CA-2016-163216,07-10-2016,10-10-2016,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.927999973,2,0.200000003,1.724799991,2016-10
6378,US-2016-116442,15-12-2016,22-12-2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76000023,2,0,4.280399799,2016-12
6379,CA-2017-150623,10-04-2017,14-04-2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.98999786,1,0,41.99580002,2017-04
6380,CA-2017-150623,10-04-2017,14-04-2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.1499939,5,0,71.53749847,2017-04
6381,US-2014-163797,08-04-2014,13-04-2014,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79199982,8,0.200000003,-11.82559967,2014-04
6382,CA-2016-127236,29-03-2016,02-04-2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.9750061,5,0.5,-167.9859924,2016-03
6383,CA-2016-127236,29-03-2016,02-04-2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.3760071,4,0.400000006,-36.95439911,2016-03
6384,US-2017-104661,15-01-2017,18-01-2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.7840004,4,0.800000012,-52.45439911,2017-01
6385,US-2017-104661,15-01-2017,18-01-2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98400116,2,0.200000003,14.39519978,2017-01
6386,US-2017-104661,15-01-2017,18-01-2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.59199905,8,0.200000003,13.30080032,2017-01
6387,US-2017-104661,15-01-2017,18-01-2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276000023,1,0.800000012,-6.627799988,2017-01
6388,CA-2014-134103,30-01-2014,04-02-2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56000042,2,0,4.751999855,2014-01
6389,CA-2014-134103,30-01-2014,04-02-2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.9400024,2,0,6.898200035,2014-01
6390,CA-2015-147529,07-02-2015,11-02-2015,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.1499939,5,0,146.2404938,2015-02
6391,CA-2015-147529,07-02-2015,11-02-2015,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96000004,2,0,6.350399971,2015-02
6392,CA-2016-129126,14-12-2016,19-12-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.61999989,2,0,6.725200176,2016-12
6393,CA-2016-129126,14-12-2016,19-12-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.760000229,2,0,2.822400093,2016-12
6394,CA-2016-129126,14-12-2016,19-12-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.47999954,6,0,10.52519989,2016-12
6395,CA-2016-129126,14-12-2016,19-12-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.9200134,4,0,198.4600067,2016-12
6396,CA-2016-129126,14-12-2016,19-12-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.14999962,1,0,4.63049984,2016-12
6397,CA-2016-129126,14-12-2016,19-12-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12000084,2,0.200000003,7.802999973,2016-12
6398,CA-2017-131632,31-10-2017,04-11-2017,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Dallas,Texas,75217,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.248000145,2,0.200000003,0.590399981,2017-10
6399,CA-2017-151981,06-08-2017,12-08-2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.9500122,5,0,247.4850006,2017-08
